query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
196.07880680000002,HMDB0031574,1-Isothiocyanato-6-(methylthio)hexane,,C8H15NS2,189.064590865,M+Li,+,196.080591,9
196.07880680000002,HMDB0032499,"Pyrrolidino-[1,2E]-4H-2,4-dimethyl-1,3,5-dithiazine",,C8H15NS2,189.064590865,M+Li,+,196.080591,9
844.7712469,HMDB0055368,"TG(18:4(6Z,9Z,12Z,15Z)/15:0/O-18:0)",,C54H98O5,826.7414262560001,M+NH4,+,844.775249,5
844.7712469,HMDB0043684,"TG(15:0/18:4(6Z,9Z,12Z,15Z)/O-18:0)",,C54H98O5,826.7414262560001,M+NH4,+,844.775249,5
844.7712469,HMDB0043824,"TG(15:0/O-18:0/18:4(6Z,9Z,12Z,15Z))",,C54H98O5,826.7414262560001,M+NH4,+,844.775249,5
393.22036380000003,HMDB0171770,"3,4,5-trihydroxy-6-[3-(9-hydroxynonyl)-1H-pyrazol-1-yl]oxane-2-carboxylic acid",,C18H30N2O7,386.205301314,M+Li,+,393.221301,2
393.22036380000003,HMDB0171769,"3,4,5-trihydroxy-6-{[9-(1H-pyrazol-3-yl)nonyl]oxy}oxane-2-carboxylic acid",,C18H30N2O7,386.205301314,M+Li,+,393.221301,2
393.22036380000003,HMDB0171766,"3,4,5-trihydroxy-6-{[9-(1H-pyrazol-3-yl)nonan-2-yl]oxy}oxane-2-carboxylic acid",,C18H30N2O7,386.205301314,M+Li,+,393.221301,2
393.22036380000003,HMDB0171767,"3,4,5-trihydroxy-6-[3-(8-hydroxynonyl)-1H-pyrazol-1-yl]oxane-2-carboxylic acid",,C18H30N2O7,386.205301314,M+Li,+,393.221301,2
393.22036380000003,HMDB0171764,"3,4,5-trihydroxy-6-[3-(1-hydroxynonyl)-1H-pyrazol-1-yl]oxane-2-carboxylic acid",,C18H30N2O7,386.205301314,M+Li,+,393.221301,2
393.22036380000003,HMDB0171763,"3,4,5-trihydroxy-6-{[1-(1H-pyrazol-3-yl)nonyl]oxy}oxane-2-carboxylic acid",,C18H30N2O7,386.205301314,M+Li,+,393.221301,2
393.22036380000003,HMDB0014846,Sufentanil,C08022,C22H30N2O2S,386.202798904,M+Li,+,393.21879900000005,4
791.0810961,HMDB0145470,"3-({3-bromo-2-[2-(trifluoromethanesulfonamido)phenyl]-1-benzofuran-5-yl}methyl)-1-(6-carboxy-3,4,5-trihydroxyoxan-2-yl)-5-cyclopropyl-2-ethenyl-4-(C-hydroxycarbonimidoyl)-1H-imidazol-3-ium",,C31H29BrF3N4O10S,785.073438,M+Li,+,791.082162,1
445.19629150000003,HMDB0042019,Suxibuzone,,C24H26N2O6,438.179086574,M+Li,+,445.195087,3
445.19629150000003,HMDB0161608,"(8E)-9-(2H-1,3-benzodioxol-5-yl)-N-(2-methylpropyl)-7-(sulfooxy)non-8-enimidic acid",,C20H29NO7S,427.166473452,M+NH4,+,445.200296,9
445.19629150000003,HMDB0161613,"(8E)-9-(2H-1,3-benzodioxol-5-yl)-N-[2-methyl-3-(sulfooxy)propyl]non-8-enimidic acid",,C20H29NO7S,427.166473452,M+NH4,+,445.200296,9
445.19629150000003,HMDB0161619,"(8E)-9-(2H-1,3-benzodioxol-5-yl)-N-(2-methylpropyl)-2-(sulfooxy)non-8-enimidic acid",,C20H29NO7S,427.166473452,M+NH4,+,445.200296,9
726.6972777999999,HMDB0094218,DG(i-20:0/0:0/i-22:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0093883,DG(17:0/0:0/a-25:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0093885,DG(a-17:0/0:0/a-25:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0056039,DG(18:0/0:0/24:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094367,DG(21:0/21:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0093881,DG(i-17:0/0:0/a-25:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094220,DG(20:0/0:0/i-22:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094216,DG(i-20:0/0:0/22:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0093992,DG(18:0/0:0/i-24:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0093990,DG(i-18:0/0:0/i-24:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094219,DG(20:0/i-22:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094381,DG(21:0/a-21:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094379,DG(21:0/i-21:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094490,DG(i-22:0/20:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094492,DG(i-22:0/i-20:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094556,DG(i-24:0/18:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094558,DG(i-24:0/i-18:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0093882,DG(17:0/a-25:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0093991,DG(18:0/i-24:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094489,DG(22:0/0:0/20:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0093884,DG(a-17:0/a-25:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0093880,DG(i-17:0/a-25:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094377,DG(i-21:0/i-21:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094373,DG(i-21:0/a-21:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094369,DG(i-21:0/21:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094494,DG(22:0/i-20:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094375,DG(a-21:0/21:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094383,DG(a-21:0/a-21:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094371,DG(a-21:0/i-21:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094612,DG(a-25:0/17:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094614,DG(a-25:0/a-17:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094610,DG(a-25:0/i-17:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094215,DG(i-20:0/22:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094217,DG(i-20:0/i-22:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0093989,DG(i-18:0/i-24:0/0:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0007180,DG(18:0/24:0/0:0),,C45H88O5,708.663175926,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094611,DG(a-25:0/0:0/i-17:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094613,DG(a-25:0/0:0/17:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094615,DG(a-25:0/0:0/a-17:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094559,DG(i-24:0/0:0/i-18:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094557,DG(i-24:0/0:0/18:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0007376,DG(20:0/22:0/0:0),,C45H88O5,708.663175926,M+NH4,+,726.696999,0
726.6972777999999,HMDB0007600,DG(22:0/20:0/0:0),,C45H88O5,708.663175926,M+NH4,+,726.696999,0
726.6972777999999,HMDB0007796,DG(24:0/18:0/0:0),,C45H88O5,708.663175926,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094495,DG(22:0/0:0/i-20:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094382,DG(21:0/0:0/a-21:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094378,DG(i-21:0/0:0/i-21:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094370,DG(i-21:0/0:0/21:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094376,DG(a-21:0/0:0/21:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094384,DG(a-21:0/0:0/a-21:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094372,DG(a-21:0/0:0/i-21:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094374,DG(i-21:0/0:0/a-21:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094491,DG(i-22:0/0:0/20:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094493,DG(i-22:0/0:0/i-20:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094368,DG(21:0/0:0/21:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0094380,DG(21:0/0:0/i-21:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
726.6972777999999,HMDB0056063,DG(20:0/0:0/22:0),,C45H88O5,708.6631759339999,M+NH4,+,726.696999,0
307.09211780000004,HMDB0041849,Carboxytolbutamide,,C12H16N2O5S,300.077992322,M+Li,+,307.093992,6
519.2325025,HMDB0014856,Adefovir Dipivoxil,,C20H32N5O8P,501.19884953699994,M+NH4,+,519.2326730000001,0
519.2317596,HMDB0014856,Adefovir Dipivoxil,,C20H32N5O8P,501.19884953699994,M+NH4,+,519.2326730000001,2
519.2317596,HMDB0160499,"(5-amino-1-carboxypentyl)(6-carboxy-3,4,5-trihydroxyoxan-2-yl)hydroxy[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]aminyl",,C18H33N2O14,501.193178751,M+NH4,+,519.227002,9
212.1098691,HMDB0151284,2-benzyl-3-(methylsulfanyl)propanal,,C11H14OS,194.076536245,M+NH4,+,212.110359,2
212.1098691,HMDB0151285,(2E)-2-[(methylsulfanyl)methyl]-3-phenylprop-2-en-1-ol,,C11H14OS,194.076536245,M+NH4,+,212.110359,2
212.1098691,HMDB0036394,N-Methylcalystegine C1,,C8H15NO5,205.095022595,M+Li,+,212.111023,5
212.1098691,HMDB0040334,"Dihydro-2,4-dimethyl-6-(2-methylpropyl)-4H-1,3,5-dithiazine",,C9H19NS2,205.09589099299998,M+Li,+,212.111891,10
212.1098691,HMDB0040337,"Dihydro-4,6-dimethyl-2-(1-methylpropyl)-4H-1,3,5-dithiazine",,C9H19NS2,205.09589099299998,M+Li,+,212.111891,10
212.1098691,HMDB0040335,"Dihydro-4,6-dimethyl-2-(2-methylpropyl)-4H-1,3,5-dithiazine",,C9H19NS2,205.09589099299998,M+Li,+,212.111891,10
212.1098691,HMDB0040336,"Dihydro-2,4-dimethyl-6-(1-methylpropyl)-4H-1,3,5-dithiazine",,C9H19NS2,205.09589099299998,M+Li,+,212.111891,10
636.0743741,HMDB0132396,"(3-{8-[5-(5,7-dihydroxy-4-oxo-4H-chromen-2-yl)-2-hydroxyphenyl]-5,7-dihydroxy-4-oxo-4H-chromen-2-yl}phenyl)oxidanesulfonic acid",,C30H18O13S,618.046811814,M+NH4,+,636.0806349999999,10
342.0648506,HMDB0145653,"({5,9-dimethyl-7-oxo-7H-furo[3,2-g]chromen-2-yl}methoxy)sulfonic acid",,C14H12O7S,324.0303739,M+NH4,+,342.06419700000004,2
342.0648506,HMDB0148561,"{4-[2-(3,4,5-trihydroxyphenyl)ethenyl]phenyl}oxidanesulfonic acid",,C14H12O7S,324.0303739,M+NH4,+,342.06419700000004,2
342.0648506,HMDB0148555,"{4-[2-(2,3,5-trihydroxyphenyl)ethenyl]phenyl}oxidanesulfonic acid",,C14H12O7S,324.0303739,M+NH4,+,342.06419700000004,2
342.0648506,HMDB0148549,"{5-[2-(3,5-dihydroxyphenyl)ethenyl]-2-hydroxyphenyl}oxidanesulfonic acid",,C14H12O7S,324.0303739,M+NH4,+,342.06419700000004,2
342.0648506,HMDB0148790,{4-[(E)-2-(4-methoxy-2-oxo-2H-pyran-6-yl)ethenyl]phenyl}oxidanesulfonic acid,,C14H12O7S,324.0303739,M+NH4,+,342.06419700000004,2
342.0648506,HMDB0145651,"({2,9-dimethyl-7-oxo-7H-furo[3,2-g]chromen-5-yl}methoxy)sulfonic acid",,C14H12O7S,324.0303739,M+NH4,+,342.06419700000004,2
342.0648506,HMDB0145649,"({2,5-dimethyl-7-oxo-7H-furo[3,2-g]chromen-9-yl}methoxy)sulfonic acid",,C14H12O7S,324.0303739,M+NH4,+,342.06419700000004,2
342.0648506,HMDB0128535,"{4-[3-(3,5-dihydroxyphenyl)oxiran-2-yl]phenyl}oxidanesulfonic acid",,C14H12O7S,324.0303739,M+NH4,+,342.06419700000004,2
342.0648506,HMDB0128527,"{4-[(E)-2-(3,4,5-trihydroxyphenyl)ethenyl]phenyl}oxidanesulfonic acid",,C14H12O7S,324.0303739,M+NH4,+,342.06419700000004,2
342.0648506,HMDB0128526,"{2,6-dihydroxy-4-[(E)-2-(4-hydroxyphenyl)ethenyl]phenyl}oxidanesulfonic acid",,C14H12O7S,324.0303739,M+NH4,+,342.06419700000004,2
342.0648506,HMDB0128521,"{5-[(E)-2-(3,5-dihydroxyphenyl)ethenyl]-2-hydroxyphenyl}oxidanesulfonic acid",,C14H12O7S,324.0303739,M+NH4,+,342.06419700000004,2
342.0648506,HMDB0128516,"{4-[(E)-2-(2,3,5-trihydroxyphenyl)ethenyl]phenyl}oxidanesulfonic acid",,C14H12O7S,324.0303739,M+NH4,+,342.06419700000004,2
342.0648506,HMDB0149011,"({8-methyl-2-oxo-2H,8H-pyrano[2,3-h]chromen-8-yl}methoxy)sulfonic acid",,C14H12O7S,324.0303739,M+NH4,+,342.06419700000004,2
342.0648506,HMDB0149055,{3-[(E)-2-(4-methoxy-2-oxo-2H-pyran-6-yl)ethenyl]phenyl}oxidanesulfonic acid,,C14H12O7S,324.0303739,M+NH4,+,342.06419700000004,2
342.0648506,HMDB0148560,"{2,6-dihydroxy-4-[2-(4-hydroxyphenyl)ethenyl]phenyl}oxidanesulfonic acid",,C14H12O7S,324.0303739,M+NH4,+,342.06419700000004,2
342.0648506,HMDB0149348,"6-[(3-carboxy-3-hydroxy-2-oxopropanoyl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",,C10H12O12,324.032875826,M+NH4,+,342.066699,5
342.0648506,HMDB0149346,"2-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-3-oxobutanedioic acid",,C10H12O12,324.032875826,M+NH4,+,342.066699,5
342.0648506,HMDB0149347,"6-[(3-carboxy-2-hydroxy-3-oxopropanoyl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",,C10H12O12,324.032875826,M+NH4,+,342.066699,5
342.0648506,HMDB0162578,"2,5-diamino-N-(2-sulfoethyl)-4-(sulfooxy)pentanimidic acid",,C7H17N3O8S2,335.04570686700004,M+Li,+,342.06170699999996,9
342.0648506,HMDB0162576,"2,5-diamino-N-(2-sulfoethyl)-3-(sulfooxy)pentanimidic acid",,C7H17N3O8S2,335.04570686700004,M+Li,+,342.06170699999996,9
1016.504173,HMDB0040848,(S)-Nerolidol 3-O-[a-L-Rhamnopyranosyl-(1->4)-a-L-rhamnopyranosyl-(1->2)-[4-(4-hydroxy-3-methoxycinnamoyl)-(E)-a-L-rhamnopyranosyl-(1->6)]-b-D-glucopyranoside],,C49H74O21,998.47225943,M+NH4,+,1016.506082,2
719.0434849,HMDB0129134,"[7,8,9,12,13,14,17,18,19,25-decahydroxy-24-(hydroxymethyl)-4,22,27-trioxo-3,23,26-trioxahexacyclo[13.10.3.1²,⁶.0⁵,¹⁰.0¹¹,²⁸.0¹⁶,²¹]nonacosa-5(10),6,8,11,13,15(28),16,18,20-nonaen-29-yl]oxidanesulfonic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129570,"3,4,8,9,10-pentahydroxy-6-oxo-2-[5,12,13,14-tetrahydroxy-4-(hydroxymethyl)-9-oxo-6-(sulfooxy)-3,8-dioxatricyclo[8.4.0.0²,⁷]tetradeca-1(14),10,12-trien-11-yl]-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129899,"3,4,8,9,10-pentahydroxy-6-oxo-7-{5,6,7-trihydroxy-1-oxo-3-[2,3,4-trihydroxy-1-(sulfooxy)butyl]-1H-isochromen-8-yl}-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129898,"3,4,8,9,10-pentahydroxy-6-oxo-7-{5,6,7-trihydroxy-1-oxo-3-[1,2,3-trihydroxy-4-(sulfooxy)butyl]-1H-isochromen-8-yl}-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129901,"3,4,8,9,10-pentahydroxy-6-oxo-7-{5,6,7-trihydroxy-1-oxo-3-[1,2,4-trihydroxy-3-(sulfooxy)butyl]-1H-isochromen-8-yl}-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129900,"3,4,8,9,10-pentahydroxy-6-oxo-7-{5,6,7-trihydroxy-1-oxo-3-[1,3,4-trihydroxy-2-(sulfooxy)butyl]-1H-isochromen-8-yl}-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129915,"3,4,8,9,10-pentahydroxy-6-oxo-2-{5,6,7-trihydroxy-1-oxo-3-[1,2,4-trihydroxy-3-(sulfooxy)butyl]-1H-isochromen-8-yl}-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129914,"3,4,8,9,10-pentahydroxy-6-oxo-2-{5,6,7-trihydroxy-1-oxo-3-[1,3,4-trihydroxy-2-(sulfooxy)butyl]-1H-isochromen-8-yl}-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129912,"3,4,8,9,10-pentahydroxy-6-oxo-2-{5,6,7-trihydroxy-1-oxo-3-[1,2,3-trihydroxy-4-(sulfooxy)butyl]-1H-isochromen-8-yl}-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129913,"3,4,8,9,10-pentahydroxy-6-oxo-2-{5,6,7-trihydroxy-1-oxo-3-[2,3,4-trihydroxy-1-(sulfooxy)butyl]-1H-isochromen-8-yl}-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0148385,"{4,5,6,14,15,22,23,29,30-nonahydroxy-9,19,26-trioxo-2,10,13,18,25-pentaoxahexacyclo[18.9.3.0³,⁸.0¹²,¹⁷.0²⁴,³².0²⁷,³¹]dotriaconta-1(29),3,5,7,20,22,24(32),27,30-nonaen-16-yl}oxidanesulfonic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129569,"3,4,8,9,10-pentahydroxy-6-oxo-2-[6,12,13,14-tetrahydroxy-4-(hydroxymethyl)-9-oxo-5-(sulfooxy)-3,8-dioxatricyclo[8.4.0.0²,⁷]tetradeca-1(14),10,12-trien-11-yl]-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129568,"3,4,8,9,10-pentahydroxy-6-oxo-2-{5,6,12,13,14-pentahydroxy-9-oxo-4-[(sulfooxy)methyl]-3,8-dioxatricyclo[8.4.0.0²,⁷]tetradeca-1(14),10,12-trien-11-yl}-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129557,"3,4,8,9,10-pentahydroxy-6-oxo-7-[5,12,13,14-tetrahydroxy-4-(hydroxymethyl)-9-oxo-6-(sulfooxy)-3,8-dioxatricyclo[8.4.0.0²,⁷]tetradeca-1(14),10,12-trien-11-yl]-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129132,"({7,8,9,12,13,14,17,18,19,25,29-undecahydroxy-4,22,27-trioxo-3,23,26-trioxahexacyclo[13.10.3.1²,⁶.0⁵,¹⁰.0¹¹,²⁸.0¹⁶,²¹]nonacosa-5(10),6,8,11,13,15(28),16,18,20-nonaen-24-yl}methoxy)sulfonic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129133,"[7,8,9,12,13,14,17,18,19,29-decahydroxy-24-(hydroxymethyl)-4,22,27-trioxo-3,23,26-trioxahexacyclo[13.10.3.1²,⁶.0⁵,¹⁰.0¹¹,²⁸.0¹⁶,²¹]nonacosa-5(10),6,8,11,13,15(28),16,18,20-nonaen-25-yl]oxidanesulfonic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129524,"3,4,8,9,10-pentahydroxy-6-oxo-7-{5,11,12,13-tetrahydroxy-4-[1-hydroxy-2-(sulfooxy)ethyl]-8-oxo-3,7-dioxatricyclo[7.4.0.0²,⁶]trideca-1(13),9,11-trien-10-yl}-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129525,"7-[4-(1,2-dihydroxyethyl)-11,12,13-trihydroxy-8-oxo-5-(sulfooxy)-3,7-dioxatricyclo[7.4.0.0²,⁶]trideca-1(13),9,11-trien-10-yl]-3,4,8,9,10-pentahydroxy-6-oxo-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129526,"3,4,8,9,10-pentahydroxy-6-oxo-7-{5,11,12,13-tetrahydroxy-4-[2-hydroxy-1-(sulfooxy)ethyl]-8-oxo-3,7-dioxatricyclo[7.4.0.0²,⁶]trideca-1(13),9,11-trien-10-yl}-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129537,"3,4,8,9,10-pentahydroxy-6-oxo-2-{5,11,12,13-tetrahydroxy-4-[1-hydroxy-2-(sulfooxy)ethyl]-8-oxo-3,7-dioxatricyclo[7.4.0.0²,⁶]trideca-1(13),9,11-trien-10-yl}-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129538,"2-[4-(1,2-dihydroxyethyl)-11,12,13-trihydroxy-8-oxo-5-(sulfooxy)-3,7-dioxatricyclo[7.4.0.0²,⁶]trideca-1(13),9,11-trien-10-yl]-3,4,8,9,10-pentahydroxy-6-oxo-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129539,"3,4,8,9,10-pentahydroxy-6-oxo-2-{5,11,12,13-tetrahydroxy-4-[2-hydroxy-1-(sulfooxy)ethyl]-8-oxo-3,7-dioxatricyclo[7.4.0.0²,⁶]trideca-1(13),9,11-trien-10-yl}-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129555,"3,4,8,9,10-pentahydroxy-6-oxo-7-{5,6,12,13,14-pentahydroxy-9-oxo-4-[(sulfooxy)methyl]-3,8-dioxatricyclo[8.4.0.0²,⁷]tetradeca-1(14),10,12-trien-11-yl}-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0129556,"3,4,8,9,10-pentahydroxy-6-oxo-7-[6,12,13,14-tetrahydroxy-4-(hydroxymethyl)-9-oxo-5-(sulfooxy)-3,8-dioxatricyclo[8.4.0.0²,⁷]tetradeca-1(14),10,12-trien-11-yl]-6H-benzo[c]chromene-1-carboxylic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
719.0434849,HMDB0148386,"{4,5,6,14,16,22,23,29,30-nonahydroxy-9,19,26-trioxo-2,10,13,18,25-pentaoxahexacyclo[18.9.3.0³,⁸.0¹²,¹⁷.0²⁴,³².0²⁷,³¹]dotriaconta-1(29),3,5,7,20,22,24(32),27,30-nonaen-15-yl}oxidanesulfonic acid",,C27H20O21S,712.021778838,M+Li,+,719.037779,8
317.2073525,HMDB0184894,"(10S,11S,14R,15S)-15-ethyl-14-ethynyl-14-hydroxytetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-1,16-dien-5-one",,C21H26O2,310.193280077,M+Li,+,317.20928,6
317.2073525,HMDB0184906,"(10S,11S,14R,15S)-15-ethyl-14-ethynyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-1,6,16-triene-5,14-diol",,C21H26O2,310.193280077,M+Li,+,317.20928,6
317.2073525,HMDB0015446,Mestranol,C07618,C21H26O2,310.193280076,M+Li,+,317.20928,6
317.2073525,HMDB0015668,Gestodene,,C21H26O2,310.193280076,M+Li,+,317.20928,6
317.2073525,HMDB0060487,Menaquinol,C05819,C21H26O2,310.193280076,M+Li,+,317.20928,6
243.19119980000002,HMDB0040094,4-Ethyl-2-heptyl-5-methylthiazole,,C13H23NS,225.15512043099997,M+NH4,+,243.18894300000002,9
243.19119980000002,HMDB0040093,"4,5-Dimethyl-2-octylthiazole",,C13H23NS,225.15512043099997,M+NH4,+,243.18894300000002,9
243.19119980000002,HMDB0040115,4-Ethyl-2-octylthiazole,,C13H23NS,225.15512043099997,M+NH4,+,243.18894300000002,9
243.19119980000002,HMDB0182083,"2-(3-{2,3-dimethyltricyclo[2.2.1.0,]heptan-3-yl}propylidene)propane-1,3-diol",,C15H24O2,236.177630013,M+Li,+,243.19362999999998,10
243.19119980000002,HMDB0166723,10396-80-2,,C15H24O2,236.177630013,M+Li,+,243.19362999999998,10
243.19119980000002,HMDB0137903,"6-hydroxy-5,5,8a-trimethyl-2-methylidene-decahydronaphthalene-1-carbaldehyde",,C15H24O2,236.177630013,M+Li,+,243.19362999999998,10
