"m/z","C","C","C","C","C","AVG","DM1","DM1","DM1","DM1","DM1","AVG","DM1+I","DM1+I","DM1+I","DM1+I","DM1+I","AVG"
"1475.448392","4923.215761","1682.056758","4190.139217","7158.240623","8786.847713","5348.1000144","2404.382374","639.9620851","5363.463186","10753.22375","10034.00319","5839.0069170199995","13923.88273","12109.96443","16320.84399","14013.91846","14221.73479","14118.06888"
"161.0636449","22666.269431","41819.999501","20885.065681","22157.343261","22267.752951","25959.286165","20418.324761","26093.675601","23731.707441","23486.455551","19973.142451","22740.661160999996","21537.269501","33095.189951","24348.806401","29027.958121","25605.440341","26722.932863"
"180.0616103","2539.3008316","4070.7526476","2256.4658856","2278.6585016","2364.4136686","2701.9183070000004","2114.2597446","2399.4938156","2483.7098726","2372.8303366","1994.6331936","2272.9853926","2577.7563456","3686.0981156","2774.0590426","3086.1813216","2932.8835476","3011.3956746"
"233.0523484","7431.9755643","9647.634637300001","6009.1706843","5867.2615693","6258.2991093","7042.8683129","5451.0792283","6439.2840463","6793.1294053","6685.7848333","5359.6231493","6145.780132500001","6137.8080883","9536.320287300001","7514.9033663","7974.5885723","7555.5830563","7743.8406741"
"165.0762889","33401.3624126","46785.1565926","30229.4708526","28958.0858926","29264.0407226","33727.6232946","26424.6024026","33268.8324426","33962.2324926","35098.2976326","27456.0002526","31241.9930446","28916.2621726","45537.7987326","36489.5855926","38820.2690626","36090.2928826","37170.8416886"
"619.7212648","13585.3458965","16444.2181565","12191.3343665","11212.0315565","11314.0795565","12949.4019065","9089.9562365","12908.5703065","14331.7656365","15161.3359465","10715.2909065","12441.383806499998","10741.5430365","19249.1545165","14647.8770765","14111.1773965","13879.4548265","14525.841370500002"
"755.2406153","12175.1979","16558.99227","9186.868721","9133.955436","10375.81595","11486.166055400001","8231.188854","11784.5702","13348.90477","13831.95184","9047.751641","11248.873461000001","9788.591126","18391.95072","14347.94998","14105.02146","13514.77064","14029.6567852"
"260.0219825","6050.136809","10126.186808","3929.280143","4211.869570999999","4232.785806","5710.0518274","3839.450061","4651.526172","4868.098628","4138.210757999999","3319.902878999999","4163.437699599999","4331.60618","8383.857292","5540.863093999999","6649.021175999999","5939.384545","6168.946457399999"
"189.5656198","7959.518207","15485.377","7311.527026","7787.029724","7809.646668","9270.619725","6888.075223","8333.799928","8188.854187","8097.046419","7176.660954","7736.887342200001","8349.463092","11834.20458","8385.99642","10546.89183","8875.683323","9598.447849"
"161.5647449","4804.16381","8286.79353","4283.703998","4582.190452","4537.543351","5298.8790282","3989.323641","4828.725207","4818.654078","4731.419496","3974.646514","4468.5537872","4390.302907","6560.135252","4910.145634","5861.382826","5229.532466","5390.299817000001"
"165.0763323","19689.4599","28442.13127","17959.60308","17154.94362","17142.78521","20077.784616","15557.20837","19460.2272","20678.81898","21563.31802","15729.81852","18597.878217999998","16373.29427","28151.48485","21792.99191","23875.97747","20980.12159","22234.774018"
"251.086938","30567.72152757","36754.40635757","27314.72352757","25277.03509757","26917.41022757","29366.25934757","27185.56930757","37152.39094757","35367.31085757","34882.57584757","27519.28887757","32421.427167570004","26254.64962757","38993.49696757","32429.13175757","34317.02914757","31349.47181757","32668.755863570004"
"665.2640408","27106.65584","23241.77221","27250.12822","21502.40573","20210.75734","23862.343868","16590.54904","20906.57144","25780.57554","29679.37595","17748.3017","22141.074734","18017.99745","34977.7679","29427.79531","29032.68157","24348.47559","27160.943563999997"
"462.6848079","1078.422198","260.8954984","759.7199487","509.6500284","684.6046607","658.65846684","538.3121228","469.9889557","444.6282208","644.1677982","419.5999837","503.33941624","621.031736","697.1469101","749.8070582","708.2397545","516.4482212","658.534736"
"326.6124233","5185.207701","4485.966312","4557.354183","3787.534106","3863.586802","4375.929820799999","2861.190768","3462.075936","4630.419826","6067.770424","2822.216027","3968.7345962","3413.176407","7665.091581","6052.054688","5289.037077","4754.891578","5434.8502662"
"259.5748478","1659.911778","1916.148708","1178.747059","1176.026122","1316.091478","1449.385029","1129.855176","1284.832315","1324.596558","1360.669167","1106.494258","1241.2894947999998","1404.742434","2101.57492","1769.371059","1860.94338","1643.77179","1756.0807166"
"367.1246278","19908.86431","29555.8917","14665.87951","15915.70866","15745.6747","19158.403776","15589.25726","20935.54873","19798.35741","18621.84809","15435.07315","18076.016928","17217.13807","22249.6144","16963.32611","21637.04683","18521.4175","19317.708582"
"337.1102314","43107.31901","66989.3764","40892.46447","38798.13718","38382.98693","45634.05679799999","33001.8813","41367.77817","43070.49066","46657.04568","34582.6107","39735.961301999996","36859.25395","63131.28868","47534.45713","50829.68212","45842.83746","48839.503868"
"217.0823978","13026.572474","13142.471024","8772.508414","8268.408974","9548.328834","10551.657943999999","12071.920294","14456.420724","14033.336334","12124.525504","10788.986554","12695.037881999999","11259.477074","11193.371854","10650.495424","10867.315024","12112.260664","11216.584008"
"195.1002663","94986.98055000001","98348.66039","70869.30365","68063.70863","79629.84352","82379.69934800001","94947.44007","110236.16138","104900.58548","93291.06891","87425.38336","98160.12784","88630.50057","89584.9871","82573.99772","85877.99362","95836.83541","88500.862884"
"126.5499291","3850.618056","4309.785605","3022.145516","2846.894658","3347.7754","3475.443847","3710.335364","4380.557132","4363.208015","3999.484057","3658.254472","4022.3678080000004","4074.351091","3918.453959","3724.698736","3933.744646","4284.137709","3987.0772282"
"453.1941171","39965.61406","32232.78728","32028.1262","30934.41034","32885.09863","33609.207301999995","31713.92584","31455.36926","27042.48834","30737.08964","28325.90884","29854.956383999997","30596.22176","31643.79636","32336.73405","31023.00067","30344.10113","31188.770794"
"127.5575335","895.8696742","1024.881206","754.8076503","1075.713267","1082.132758","966.6809111","948.6303395","1133.349656","1798.298465","1868.896536","1615.581318","1472.9512629","761.3814316","1571.335833","1035.471848","1417.43067","1743.886822","1305.9013209199998"
"246.1034947","17878.07763","23282.46445","6379.91576","6388.45549","10306.5119","12847.085046","6667.603800000001","8428.98674","8882.525409999998","10217.07782","8648.866409999999","8569.012036","5793.196599999999","9120.72969","6961.452649999999","6513.081969999999","5816.558249999998","6841.003831999999"
"189.053442","","","","","","1","","","","","","1","","","","","","1"
"331.2051728","8334.880715","10498.2408","7340.748281","7530.825545","6315.83685","8004.1064381999995","13587.73812","10100.53516","8118.432959","9837.322552","7223.951338","9773.5960258","7868.303669","7283.5348","7808.891874","7420.102392","7349.574754","7546.0814978"
"351.1540929","45378.45793898","32241.17809898","34886.66713898","30991.71212898","32199.45383898","35139.493828980005","44686.80415898","48187.15221898","48148.77166898","43415.68988898","40289.50924898","44945.58543698","37515.72933898","34160.07983898","36885.71185898","35069.55372898","38083.28809898","36342.87257298"
"203.0238888","3670.805479","6949.615798000001","3368.006827","3511.692374","3508.000244","4201.624144400001","3064.892029","3751.88942","3891.647685","3814.55054","3013.542745","3507.3044838","3354.749186","5500.334743","4011.626325","4637.308187000001","4261.04394","4353.0124762000005"
"161.5647155","3703.049287","6250.449857","3147.03632","3325.106043","3412.731121","3967.6745256000004","3062.534967","3578.25211","3537.719859","3493.923149","2950.396749","3324.5653668","3432.957195","5217.718783","3803.971859","4592.500384","3921.674739","4193.7645919999995"
"961.3287006","12906.44981","9044.900356","11530.27799","8328.991085","9186.993494","10199.522547","7111.080062","10443.6924","12265.21399","13606.72256","8563.303034","10398.0024092","7277.374169","15440.07527","13495.17919","11438.65431","11018.64855","11733.986297799998"
"147.0656436","3844.8580546","6185.793953599999","3531.2611396","3282.8725986","3285.3333706","4026.0238234","2818.8085276","3859.4608516","4188.4935116","4538.448090600001","2967.6088516","3674.5639666","3115.6562116","6118.4873886","4498.1998086","5014.3939866","4356.7155126","4620.6905816"
"139.0421946","1284.072487","2285.543772","1299.069573","1347.452107","1306.678515","1504.5632908","1160.30143","1427.457248","1465.105688","1528.275372","1176.291182","1351.4861839999999","1331.389036","2078.594653","1544.442788","1748.674202","1546.061025","1649.8323408"
"135.0813058","30269.63669","46402.39974","28836.99075","26733.25963","26634.50987","31775.359336000005","22973.25404","29081.12911","30841.98797","32821.44159","23094.71203","27762.504947999998","24217.75684","43446.89602","33347.02736","36521.39092","32238.87914","33954.390056000004"
"671.2129571","45751.44999","44896.30345","41944.21146","38072.34415","37783.11367","41689.48454399999","34801.40657","38520.13328","40723.43794","42571.67411","33385.53612","38000.437604","32971.19393","50193.81393","41883.24202","42564.53758","39336.84615","41389.926722"
"147.5560166","1124.64626","999.4016455","877.7946943","753.9507164","1052.884646","961.7355924400001","1568.467009","1733.289589","1502.832403","1314.42123","1294.443575","1482.6907612","991.1118436","1093.96689","920.5616239","1040.521845","1165.25387","1042.2832145"
"764.5196081","33559.58569","61934.58077","9920.414802","40599.39102","25212.54396","34245.3032484","20740.75019","54550.35987","49696.18415","50886.80455","56831.488","46541.11735200001","109962.8932","53744.42327","21012.43766","29190.73992","19416.45035","46665.38888"
"731.6049401","17868.07011","33065.07586","6077.285295","20113.54953","17640.13919","18952.823997","14746.62333","26869.80697","32117.03004","28000.37575","25047.88761","25356.34474","39057.90718","35669.4419","18238.11202","25993.89198","18900.75096","27572.020808"
"334.6163502","10406.02966","7051.934362","8749.013064","8404.322937","8429.152944","8608.0905934","9625.825833","8716.893475","8871.388703","7704.977858","7820.062861","8547.829746","8435.320319","8975.706134","9632.829138","8743.3311","9030.723996","8963.582137399999"
"271.6273716","5386.353877","6233.477036","6314.349165","6377.770054","5684.813416","5999.3527096","6098.393971","6731.565077","6815.305368","4325.226864","5272.717642","5848.641784400001","8013.986019","6617.112615","9612.396957","8814.739127","7009.638337","8013.574611000001"
"554.7469871","","","","","","1","","","","","","1","6897.284027","1368.467523","9817.583347","6685.180936999999","3202.588476","5594.220862"
"1075.538962","2378.977639","674.8087695","5132.992525","4080.67954","2647.220767","2982.9358480999995","3556.251452","5711.705787","6664.396105","1449.870868","3240.609865","4124.5668153999995","8766.925536","2474.619341","11424.71196","7502.543635","4046.238416","6843.007777600001"
"1039.529409","7749.179618","2845.719341","12555.18427","13793.62527","10494.87694","9487.7170878","7726.05505","4511.592963","7153.491809","3095.968991","6600.495399","5817.5208424","11759.18753","6791.950335","19266.64527","9384.864763","12515.60087","11943.6497536"
"496.273652","210509.85960523","272706.92420523","314771.42210523","367000.70790523","310948.08780523","295187.40032523","231010.47270523","197722.69530523","286462.68920523","137600.64410523","201894.41750523","210938.18376523","423234.1480052299","308016.00450523","602310.13580523","392405.46810523","395059.4679052299","424205.0448652299"
"560.7368702","2018.146892","1960.443213","2722.869251","3348.673076999999","2589.908908","2528.0082681999997","950.1831559999998","558.4516880000001","1284.209404","422.5722189999999","947.54339","832.5919713999999","3178.034715","2408.007047","4196.861564","3120.167439","3533.600205","3287.334194"
"256.0948518","24919.78813","25661.85703","20111.60832","14007.65744","35423.21606000001","24024.825396","119564.33389","63200.04449","73621.84497","30491.84773","41842.12685","65744.039586","48173.32228","59017.07008","51033.42472","48937.65677","31154.45649","47663.186068"
"154.5628631","2603.413121","2537.594545","2496.875863","2938.24541","3604.222701","2836.0703280000002","6178.438061","6752.843135","6900.645332","5710.673027","5555.047195","6219.52935","3278.810481","3508.507696","3761.107065","3429.311826","3815.705402","3558.6884940000004"
"251.1280677","86862.04557","142589.03587","76935.39897","105838.14507","133487.68657","109142.46241","222041.20517","245320.67307","223562.50327","192663.28437","182809.27887","213279.38895","115595.51357","157036.36027","133129.05967","142954.93387","157067.61707","141156.69689"
